Implement,Test ID,EUDI class,Credimi ready,CAW,MI,MV,MTSL,WU,CDV,Visual evidence,FCAF area,EUDI profile,SUT,Mock/tools raw,Notes,Other fields,Source check
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__135.md"",""WS_RP_MS_Metadata_135"")",EUDI_required,🔴 missing,,,x,,,,,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM",🔎,validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__136.md"",""WS_RP_MS_Metadata_136"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__137.md"",""WS_RP_MS_Metadata_137"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__138.md"",""WS_RP_MS_Metadata_138"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__139.md"",""WS_RP_MS_Metadata_139"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__140.md"",""WS_RP_MS_Metadata_140"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/Metadata/WS_RP_MS_Metadata__141.md"",""WS_RP_MS_Metadata_141"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / Metadata flow with small request/assert changes,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__004.md"",""WS_RP_MS_ProtocolMessages_004"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: jwt.header_field_equals and json.field_required; preconditions: pipeline.wallet.protocol.request-object-by-value; manual Maestro pipeline template: fcaf-wallet-solution-relying-party-request-object-by-value; live reference wallet accepted a by-value Request Object with typ=oauth-authz-req+jwt and submitted PID mdoc,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__005.md"",""WS_RP_MS_ProtocolMessages_005"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: jwt.header_field_equals and json.field_required; preconditions: pipeline.wallet.protocol.request-uri-method-post and pipeline.wallet.protocol.request-object-by-value; reuses live by-reference POST retrieval and same-verifier by-value JAR header evidence,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__006.md"",""WS_RP_MS_ProtocolMessages_006"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__007.md"",""WS_RP_MS_ProtocolMessages_007"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__008.md"",""WS_RP_MS_ProtocolMessages_008"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: jwt.payload_field_presence and json.field_required; preconditions: pipeline.wallet.protocol.request-object-by-value; live reference JAR contained client_id without iss and the wallet completed PID mdoc presentation,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__009.md"",""WS_RP_MS_ProtocolMessages_009"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__010.md"",""WS_RP_MS_ProtocolMessages_010"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__011.md"",""WS_RP_MS_ProtocolMessages_011"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__012.md"",""WS_RP_MS_ProtocolMessages_012"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: evidence.present and pid.sdjwt_vct_pid; preconditions: pipeline.pid.presentation.sdjwt.all-claims; reuses live SD-JWT PID issuance and DCQL presentation flow with one matching credential,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__013.md"",""WS_RP_MS_ProtocolMessages_013"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__014.md"",""WS_RP_MS_ProtocolMessages_014"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__015.md"",""WS_RP_MS_ProtocolMessages_015"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__016.md"",""WS_RP_MS_ProtocolMessages_016"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__017.md"",""WS_RP_MS_ProtocolMessages_017"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__018.md"",""WS_RP_MS_ProtocolMessages_018"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__019.md"",""WS_RP_MS_ProtocolMessages_019"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: jwt.payload_field_presence and json.field_required; preconditions: pipeline.wallet.protocol.request-object-by-value; live reference JAR contained dcql_query without scope and the wallet completed PID mdoc presentation; EUDIW UI 2026.06 uses wallet core 0.28.1 whose VPConfiguration leaves knownDCQLQueriesPerScope at its empty default, so scope queries are unsupported and no scope values are defined; visual evidence: exported screenshot_urls asserted by evidence.non_empty,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__021.md"",""WS_RP_MS_ProtocolMessages_021"")",EUDI_required,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__022.md"",""WS_RP_MS_ProtocolMessages_022"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: json.field_equals and json.field_required; preconditions: pipeline.wallet.protocol.request-uri-method-get; reusable Maestro pipeline fetches the signed Request Object with request_uri_method=get and completes PID mdoc presentation; visual evidence: exported screenshot_urls asserted by evidence.non_empty,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__023.md"",""WS_RP_MS_ProtocolMessages_023"")",EUDI_required,🟢 ready,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: json.field_equals and json.field_required; preconditions: pipeline.wallet.protocol.request-uri-method-post; reusable Maestro pipeline fetches the signed Request Object with request_uri_method=post and completes PID mdoc presentation; visual evidence: exported screenshot_urls asserted by evidence.non_empty,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
